date,cpi,gdp,snp,unemp,inflation_by_month,inflation_by_year,stocks,recession,prez_gop,gov_gop,sen_gop,rep_gop,prez_dem,gov_dem,sen_dem,rep_dem,inflation
1976-12-01,58.4,9.76839,107.459999,-7.8,-0.5163511187607606,-5.035971223021574,5.24975622428514,FALSE,1,13,39,148,0,37,65,295,-5.035971223021574
1977-01-01,58.7,9.208,102.029999,-7.5,-0.5136986301369939,-5.197132616487465,-5.053043039764027,FALSE,0,12,38,147,1,38,62,294,-5.197132616487465
1977-02-01,59.3,9.208,99.82,-7.6,-1.0221465076660996,-6.082289803220031,-2.1660286402629625,FALSE,0,12,38,147,1,38,62,294,-6.082289803220031
1977-03-01,59.6,9.208,98.419998,-7.4,-0.5059021922428464,-6.428571428571428,-1.4025265477859983,FALSE,0,12,38,147,1,38,62,294,-6.428571428571428
1977-04-01,60,10.94835,98.440002,-7.2,-0.6711409395973034,-6.951871657754016,0.020325137580279318,FALSE,0,12,38,147,1,38,62,294,-6.951871657754016
1977-05-01,60.2,10.94835,96.120003,-7,-0.33333333333334103,-6.737588652482285,-2.3567644787329534,FALSE,0,12,38,147,1,38,62,294,-6.737588652482285
1977-06-01,60.5,10.94835,100.480003,-7.2,-0.4983388704318914,-6.701940035273357,4.535996529255204,FALSE,0,12,38,147,1,39,62,294,-6.701940035273357
1977-07-01,60.8,12.2666,98.849998,-6.9,-0.49586776859502635,-6.666666666666665,-1.6222183034767634,FALSE,0,12,38,147,1,40,62,294,-6.666666666666665
1977-08-01,61.1,12.2666,96.769997,-7,-0.49342105263159297,-6.631762652705064,-2.1041993344299237,FALSE,0,12,38,147,1,40,62,294,-6.631762652705064
1977-09-01,61.3,12.2666,96.529999,-6.8,-0.3273322422258529,-6.423611111111094,-0.24800868806474918,FALSE,0,12,38,147,1,40,62,294,-6.423611111111094
1977-10-01,61.6,11.88093,92.339996,-6.8,-0.4893964110930016,-6.390328151986191,-4.3406226493382665,FALSE,0,12,38,147,1,40,62,294,-6.390328151986191
1977-11-01,62,11.88093,94.830002,-6.8,-0.6493506493506551,-6.712564543889843,2.696562819864101,FALSE,0,12,38,147,1,41,62,294,-6.712564543889843
1977-12-01,62.3,11.88093,95.099998,-6.4,-0.4838709677419395,-6.67808219178081,0.28471580122924056,FALSE,0,12,38,147,1,41,62,294,-6.67808219178081
1978-01-01,62.7,10.85069,89.25,-6.4,-0.6420545746388617,-6.814310051107331,-6.151417584677555,FALSE,0,12,41,147,1,38,66,294,-6.814310051107331
1978-02-01,63,10.85069,87.040001,-6.3,-0.4784688995215225,-6.2394603709949426,-2.4761893557422976,FALSE,0,12,41,147,1,38,66,294,-6.2394603709949426
1978-03-01,63.4,10.85069,89.209999,-6.3,-0.6349206349206327,-6.375838926174482,2.4931042912097245,FALSE,0,12,41,147,1,38,66,294,-6.375838926174482
1978-04-01,63.9,13.41617,96.830002,-6.1,-0.7886435331230235,-6.499999999999995,8.541646772129209,FALSE,0,12,41,147,1,38,66,294,-6.499999999999995
1978-05-01,64.5,13.41617,97.239998,-6,-0.9389671361502261,-7.14285714285714,0.4234183533322833,FALSE,0,12,41,147,1,38,66,294,-7.14285714285714
1978-06-01,65,13.41617,95.529999,-5.9,-0.7751937984496138,-7.438016528925617,-1.7585345898505689,FALSE,0,12,41,147,1,38,66,294,-7.438016528925617
1978-07-01,65.5,13.0277,100.68,-6.2,-0.7692307692307665,-7.7302631578947345,5.390977759771576,FALSE,0,12,41,147,1,38,66,294,-7.7302631578947345
1978-08-01,65.9,13.0277,103.290001,-5.9,-0.6106870229007688,-7.855973813420625,2.592372864521253,FALSE,0,12,41,147,1,39,66,294,-7.855973813420625
1978-09-01,66.5,13.0277,102.540001,-6,-0.9104704097116834,-8.482871125611746,-0.7261109427232904,FALSE,0,12,41,147,1,39,66,294,-8.482871125611746
1978-10-01,67.1,14.45566,93.150002,-5.8,-0.9022556390977376,-8.92857142857142,-9.157400924932702,FALSE,0,12,41,147,1,39,66,294,-8.92857142857142
1978-11-01,67.5,14.45566,94.699997,-5.9,-0.5961251862891315,-8.870967741935477,1.6639774199897372,FALSE,0,12,41,147,1,39,66,294,-8.870967741935477
1978-12-01,67.9,14.45566,96.110001,-6,-0.5925925925926112,-8.988764044943842,1.4889166258368558,FALSE,0,12,41,147,1,39,66,294,-8.988764044943842
1979-01-01,68.5,14.61946,99.93,-5.9,-0.8836524300441795,-9.250398724082931,3.974611341435752,FALSE,0,19,41,160,1,32,58,280,-9.250398724082931
1979-02-01,69.2,14.61946,96.279999,-5.9,-1.0218978102189746,-9.84126984126985,-3.6525577904533257,FALSE,0,19,41,160,1,32,58,280,-9.84126984126985
1979-03-01,69.9,14.61946,101.589996,-5.8,-1.0115606936416333,-10.252365930599371,5.515161046065242,FALSE,0,19,41,160,1,32,58,280,-10.252365930599371
1979-04-01,70.6,11.09732,101.760002,-5.8,-1.0014306151645114,-10.485133020344284,0.1673452177318735,FALSE,0,19,41,160,1,32,58,280,-10.485133020344284
1979-05-01,71.4,11.09732,99.080002,-5.6,-1.1331444759207,-10.697674418604652,-2.6336477469802055,FALSE,0,19,41,160,1,32,58,280,-10.697674418604652
1979-06-01,72.2,11.09732,102.910004,-5.7,-1.1204481792717047,-11.076923076923073,3.8655651218093556,FALSE,0,19,41,160,1,32,58,280,-11.076923076923073
1979-07-01,73,11.31769,103.809998,-5.7,-1.1080332409972193,-11.45038167938932,0.8745447138453155,FALSE,0,19,41,160,1,32,58,280,-11.45038167938932
1979-08-01,73.7,11.31769,109.32,-6,-0.9589041095890538,-11.836115326251884,5.307775846407403,FALSE,0,19,41,160,1,32,58,280,-11.836115326251884
1979-09-01,74.4,11.31769,109.32,-5.9,-0.9497964721845387,-11.879699248120312,0,FALSE,0,19,41,160,1,32,58,280,-11.879699248120312
1979-10-01,75.2,10.01128,101.82,-6,-1.0752688172043001,-12.071535022354718,-6.8605927552140455,FALSE,0,19,41,160,1,32,58,280,-12.071535022354718
1979-11-01,76,10.01128,106.160004,-5.9,-1.0638297872340496,-12.592592592592599,4.262427813789049,FALSE,0,19,41,160,1,32,58,280,-12.592592592592599
1979-12-01,76.9,10.01128,107.940002,-6,-1.1842105263157876,-13.254786450662737,1.676712446242945,FALSE,0,19,41,160,1,32,58,280,-13.254786450662737
1980-01-01,78,10.46374,114.160004,-6.3,-1.4304291287386084,-13.868613138686126,5.762462372383492,TRUE,0,19,42,160,1,32,59,280,-13.868613138686126
1980-02-01,79,10.46374,113.660004,-6.3,-1.2820512820512775,-14.161849710982644,-0.4379817646117057,TRUE,0,19,42,160,1,32,59,280,-14.161849710982644
1980-03-01,80.1,10.46374,102.089996,-6.3,-1.3924050632911245,-14.592274678111572,-10.179489347897619,TRUE,0,20,42,160,1,31,59,280,-14.592274678111572
1980-04-01,80.9,7.85855,106.290001,-6.9,-0.998751560549338,-14.589235127478762,4.114022102616199,TRUE,0,20,42,160,1,31,59,280,-14.589235127478762
1980-05-01,81.7,7.85855,111.239998,-7.5,-0.9888751545117369,-14.425770308123242,4.657067413142646,TRUE,0,20,42,160,1,31,59,280,-14.425770308123242
1980-06-01,82.5,7.85855,114.239998,-7.6,-0.9791921664626724,-14.265927977839322,2.6968716773979162,TRUE,0,20,42,160,1,31,59,280,-14.265927977839322
1980-07-01,82.6,7.10006,121.669998,-7.8,-0.12121212121212199,-13.15068493150684,6.503851654479198,TRUE,0,20,42,160,1,31,59,280,-13.15068493150684
1980-08-01,83.2,7.10006,122.379997,-7.7,-0.7263922518159882,-12.890094979647216,0.5835448439803548,FALSE,0,20,42,160,1,31,59,280,-12.890094979647216
1980-09-01,83.9,7.10006,125.459999,-7.5,-0.8413461538461675,-12.768817204301076,2.5167527990705763,FALSE,0,20,42,160,1,31,59,280,-12.768817204301076
1980-10-01,84.7,9.62391,127.470001,-7.5,-0.9535160905840279,-12.632978723404253,1.602105863240122,FALSE,0,20,42,160,1,31,59,280,-12.632978723404253
1980-11-01,85.6,9.62391,140.520004,-7.5,-1.0625737898465104,-12.631578947368416,10.23770526211889,FALSE,0,20,42,160,1,31,59,280,-12.631578947368416
1980-12-01,86.4,9.62391,135.759995,-7.2,-0.9345794392523477,-12.353706111833551,-3.3874244694726885,FALSE,0,20,42,160,1,31,59,280,-12.353706111833551
1981-01-01,87.2,11.98999,129.550003,-7.5,-0.92592592592593,-11.794871794871797,-4.574242949846896,FALSE,1,24,53,196,0,27,46,246,-11.794871794871797
1981-02-01,88,11.98999,131.270004,-7.4,-0.917431192660545,-11.392405063291132,1.3276734543958169,FALSE,1,24,53,196,0,27,46,246,-11.392405063291132
1981-03-01,88.6,11.98999,136,-7.4,-0.6818181818181834,-10.611735330836458,3.603257298598095,FALSE,1,24,53,196,0,27,46,246,-10.611735330836458
1981-04-01,89.1,13.1219,132.809998,-7.2,-0.5643340857787837,-10.135970333745359,-2.345589705882345,FALSE,1,24,53,196,0,27,46,246,-10.135970333745359
1981-05-01,89.7,13.1219,132.589996,-7.5,-0.6734006734006925,-9.79192166462668,-0.16565168534976582,FALSE,1,24,53,196,0,27,46,246,-9.79192166462668
1981-06-01,90.5,13.1219,131.210007,-7.5,-0.8918617614269708,-9.696969696969692,-1.040794208938678,FALSE,1,24,53,196,0,27,46,246,-9.696969696969692
1981-07-01,91.5,14.02797,130.919998,-7.2,-1.104972375690605,-10.774818401937058,-0.22102658679074016,TRUE,1,24,53,196,0,27,46,246,-10.774818401937058
1981-08-01,92.2,14.02797,122.790001,-7.4,-0.7650273224043769,-10.817307692307686,-6.209896978458551,TRUE,1,24,53,196,0,27,46,246,-10.817307692307686
1981-09-01,93.1,14.02797,116.18,-7.6,-0.9761388286333883,-10.96543504171632,-5.3831752961708945,TRUE,1,24,53,196,0,27,46,246,-10.96543504171632
1981-10-01,93.4,9.68766,121.889999,-7.9,-0.3222341568206444,-10.271546635182993,4.914786538130489,TRUE,1,24,53,196,0,27,46,246,-10.271546635182993
1981-11-01,93.8,9.68766,126.349998,-8.3,-0.4282655246252487,-9.579439252336464,3.659036046099229,TRUE,1,24,53,196,0,27,46,246,-9.579439252336464
1981-12-01,94.1,9.68766,122.550003,-8.5,-0.31982942430703876,-8.912037037037024,-3.007514887336993,TRUE,1,24,53,196,0,27,46,246,-8.912037037037024
1982-01-01,94.4,4.53413,120.400002,-8.6,-0.31880977683316214,-8.25688073394495,-1.754386737958713,TRUE,1,24,54,196,0,27,47,246,-8.25688073394495
1982-02-01,94.7,4.53413,113.110001,-8.9,-0.3177966101694851,-7.613636363636367,-6.054818005733919,TRUE,1,24,54,196,0,27,47,246,-7.613636363636367
1982-03-01,94.7,4.53413,111.959999,-9,-0,-6.884875846501148,-1.016711157132777,TRUE,1,24,54,196,0,27,47,246,-6.884875846501148
1982-04-01,95,5.17791,116.440002,-9.3,-0.31678986272438703,-6.621773288439958,4.001431797083188,TRUE,1,24,54,196,0,27,47,246,-6.621773288439958
1982-05-01,95.9,5.17791,111.879997,-9.4,-0.9473684210526301,-6.911928651059096,-3.9161842336622454,TRUE,1,24,54,196,0,27,47,246,-6.911928651059096
1982-06-01,97,5.17791,109.610001,-9.6,-1.147028154327412,-7.182320441988943,-2.0289560787170924,TRUE,1,24,54,196,0,27,47,246,-7.182320441988943
1982-07-01,97.5,3.24727,107.089996,-9.8,-0.5154639175257714,-6.557377049180335,-2.2990648453693585,TRUE,1,24,54,196,0,27,47,246,-6.557377049180335
1982-08-01,97.7,3.24727,119.510002,-9.8,-0.20512820512821328,-5.965292841648595,11.597727578587257,TRUE,1,24,54,196,0,27,47,246,-5.965292841648595
1982-09-01,97.7,3.24727,120.419998,-10.1,-0,-4.940923737916236,0.7614391973652657,TRUE,1,24,54,196,0,27,47,246,-4.940923737916236
1982-10-01,98.1,3.78559,133.720001,-10.4,-0.4094165813715467,-5.032119914346889,11.044679638675948,TRUE,1,24,54,196,0,27,47,246,-5.032119914346889
1982-11-01,98,3.78559,138.529999,-10.8,0.10193679918449883,-4.47761194029852,3.597066978783525,TRUE,1,24,54,196,0,27,47,246,-4.47761194029852
1982-12-01,97.7,3.78559,140.639999,-10.8,0.3061224489795844,-3.825717321997879,1.5231357938578993,FALSE,1,24,54,196,0,27,47,246,-3.825717321997879
1983-01-01,97.9,6.30765,145.300003,-10.4,-0.20470829068577334,-3.7076271186440746,3.313427213548281,FALSE,1,16,55,168,0,34,46,272,-3.7076271186440746
1983-02-01,98,6.30765,148.059998,-10.4,-0.10214504596526286,-3.484688489968324,1.8995147577526295,FALSE,1,16,55,168,0,34,46,272,-3.484688489968324
1983-03-01,98.1,6.30765,152.960007,-10.3,-0.10204081632652073,-3.5902851108764455,3.309475257456085,FALSE,1,16,55,168,0,34,46,272,-3.5902851108764455
1983-04-01,98.8,7.57962,164.429993,-10.2,-0.7135575942915473,-4.0000000000000036,7.498682972732862,FALSE,1,16,55,168,0,34,46,271,-4.0000000000000036
1983-05-01,99.2,7.57962,162.389999,-10.1,-0.4048582995951566,-3.44108446298228,-1.2406459203583409,FALSE,1,16,55,168,0,34,46,271,-3.44108446298228
1983-06-01,99.4,7.57962,167.639999,-10.1,-0.20161290322580072,-2.4742268041237248,3.232957714347906,FALSE,1,16,55,168,0,34,46,271,-2.4742268041237248
1983-07-01,99.8,9.65816,162.559998,-9.4,-0.4024144869215096,-2.358974358974364,-3.0303036448956155,FALSE,1,16,55,168,0,34,46,272,-2.358974358974364
1983-08-01,100.1,9.65816,164.399994,-9.5,-0.30060120240480437,-2.456499488229258,1.1318873170753863,FALSE,1,16,55,168,0,34,46,272,-2.456499488229258
1983-09-01,100.4,9.65816,166.070007,-9.2,-0.29970029970030065,-2.763561924257929,1.0158230297745652,FALSE,1,16,55,168,0,34,46,272,-2.763561924257929
1983-10-01,100.8,11.39445,163.550003,-8.8,-0.3984063745019917,-2.752293577981657,-1.517434752682345,FALSE,1,16,55,168,0,34,46,272,-2.752293577981657
1983-11-01,101.1,11.39445,166.399994,-8.5,-0.29761904761904656,-3.1632653061224536,1.7425808301574808,FALSE,1,16,55,168,0,34,46,272,-3.1632653061224536
1983-12-01,101.4,11.39445,164.929993,-8.3,-0.29673590504453173,-3.7871033776867957,-0.8834140943538737,FALSE,1,16,55,168,0,34,46,272,-3.7871033776867957
1984-01-01,102.1,12.42709,163.410004,-8,-0.6903353057199135,-4.290091930541351,-0.92159647396578,FALSE,1,16,55,168,0,34,45,271,-4.290091930541351
1984-02-01,102.6,12.42709,157.059998,-7.8,-0.48971596474045587,-4.693877551020398,-3.885934670193125,FALSE,1,16,55,168,0,34,45,271,-4.693877551020398
1984-03-01,102.9,12.42709,159.179993,-7.8,-0.29239766081872176,-4.892966360856277,1.3497994568928862,FALSE,1,15,55,168,0,34,45,271,-4.892966360856277
1984-04-01,103.3,12.03192,160.050003,-7.7,-0.38872691933915515,-4.5546558704453455,0.5465573804868784,FALSE,1,15,55,168,0,34,45,271,-4.5546558704453455
1984-05-01,103.5,12.03192,150.550003,-7.4,-0.1936108422071703,-4.3346774193548265,-5.935644999644262,FALSE,1,15,55,168,0,35,45,271,-4.3346774193548265
1984-06-01,103.7,12.03192,153.179993,-7.2,-0.19323671497584183,-4.325955734406439,1.7469212537976508,FALSE,1,15,55,168,0,35,45,271,-4.325955734406439
1984-07-01,104.1,10.70065,150.660004,-7.5,-0.38572806171648377,-4.308617234468937,-1.6451162783379991,FALSE,1,15,55,168,0,35,45,271,-4.308617234468937
1984-08-01,104.4,10.70065,166.679993,-7.5,-0.2881844380403509,-4.295704295704317,10.633206275502305,FALSE,1,15,55,168,0,35,45,271,-4.295704295704317
1984-09-01,104.7,10.70065,166.100006,-7.3,-0.2873563218390718,-4.2828685258964105,-0.34796437746430486,FALSE,1,15,55,168,0,35,45,271,-4.2828685258964105
1984-10-01,105.1,9.2595,166.089996,-7.4,-0.3820439350525229,-4.265873015873023,-0.006026489848531824,FALSE,1,15,55,168,0,35,45,271,-4.265873015873023
1984-11-01,105.3,9.2595,163.580002,-7.2,-0.19029495718363432,-4.154302670623156,-1.5112252757234157,FALSE,1,15,55,168,0,35,45,271,-4.154302670623156
1984-12-01,105.5,9.2595,167.240005,-7.3,-0.18993352326686086,-4.043392504930954,2.237439146137188,FALSE,1,15,55,168,0,35,45,271,-4.043392504930954
1985-01-01,105.7,8.28563,179.630005,-7.3,-0.18957345971564177,-3.52595494613126,7.4085144879061815,FALSE,1,16,53,183,0,34,47,257,-3.52595494613126
1985-02-01,106.3,8.28563,181.179993,-7.2,-0.5676442762535316,-3.6062378167641462,0.8628781143773745,FALSE,1,16,53,183,0,34,47,257,-3.6062378167641462
1985-03-01,106.8,8.28563,180.660004,-7.2,-0.470366886171214,-3.790087463556846,-0.2870013357380019,FALSE,1,16,53,183,0,34,47,257,-3.790087463556846
1985-04-01,107,7.15567,179.830002,-7.3,-0.18726591760300781,-3.581800580832528,-0.45942764398476665,FALSE,1,16,53,183,0,34,47,257,-3.581800580832528
1985-05-01,107.2,7.15567,189.550003,-7.2,-0.18691588785046953,-3.5748792270531515,5.405105317187275,FALSE,1,16,53,183,0,34,47,257,-3.5748792270531515
1985-06-01,107.5,7.15567,191.850006,-7.4,-0.2798507462686617,-3.6644165863066513,1.2134017217609872,FALSE,1,16,53,183,0,34,47,257,-3.6644165863066513
1985-07-01,107.7,7.51578,190.919998,-7.4,-0.18604651162790198,-3.458213256484166,-0.48475786860283643,FALSE,1,16,53,183,0,34,47,257,-3.458213256484166
1985-08-01,107.9,7.51578,188.630005,-7.1,-0.18570102135562205,-3.3524904214559337,-1.1994516153305157,FALSE,1,16,53,183,0,34,47,257,-3.3524904214559337
1985-09-01,108.1,7.51578,182.080002,-7.1,-0.1853568118628246,-3.2473734479465,-3.472407796416055,FALSE,1,16,53,183,0,34,47,257,-3.2473734479465
1985-10-01,108.5,7.36571,189.820007,-7.1,-0.37002775208141436,-3.2350142721217834,4.250881433975384,FALSE,1,16,53,183,0,34,47,257,-3.2350142721217834
1985-11-01,109,7.36571,202.169998,-7,-0.4608294930875667,-3.5137701804368593,6.5061587528020715,FALSE,1,16,53,183,0,34,47,257,-3.5137701804368593
1985-12-01,109.5,7.36571,211.279999,-7,-0.4587155963302836,-3.791469194312791,4.506109259594493,FALSE,1,16,53,183,0,34,47,257,-3.791469194312791
1986-01-01,109.9,6.59193,211.779999,-6.7,-0.36529680365298134,-3.9735099337748325,0.23665278415681001,FALSE,1,16,53,183,0,34,48,257,-3.9735099337748325
1986-02-01,109.7,6.59193,226.919998,-7.2,0.18198362147406888,-3.19849482596426,7.148927694536433,FALSE,1,16,53,183,0,34,48,257,-3.19849482596426
1986-03-01,109.1,6.59193,238.899994,-7.2,0.5469462169553352,-2.1535580524344455,5.279391902691621,FALSE,1,16,53,183,0,34,48,257,-2.1535580524344455
1986-04-01,108.7,5.87825,235.520004,-7.1,0.36663611365719273,-1.5887850467289688,-1.4148137651271764,FALSE,1,16,53,183,0,34,48,257,-1.5887850467289688
1986-05-01,109,5.87825,247.350006,-7.2,-0.2759889604415866,-1.679104477611948,5.022928753007316,FALSE,1,16,53,183,0,34,48,257,-1.679104477611948
1986-06-01,109.4,5.87825,250.839996,-7.2,-0.3669724770642313,-1.7674418604651132,1.4109520579514312,FALSE,1,16,53,183,0,34,48,257,-1.7674418604651132
1986-07-01,109.5,5.11992,236.119995,-7,-0.0914076782449591,-1.671309192200554,-5.8682830628015274,FALSE,1,16,54,183,0,34,48,257,-1.671309192200554
1986-08-01,109.6,5.11992,252.929993,-6.9,-0.09132420091324533,-1.575532900834098,7.1192606962404925,FALSE,1,16,54,183,0,34,48,257,-1.575532900834098
1986-09-01,110,5.11992,231.320007,-7,-0.36496350364965124,-1.757631822386685,-8.543860593077223,FALSE,1,16,54,183,0,34,48,257,-1.757631822386685
1986-10-01,110.2,4.85729,243.979996,-7,-0.1818181818181941,-1.5668202764977046,5.472933000559688,FALSE,1,16,54,183,0,34,48,257,-1.5668202764977046
1986-11-01,110.4,4.85729,249.220001,-6.9,-0.1814882032667997,-1.2844036697247763,2.147719110545432,FALSE,1,16,54,183,0,34,48,257,-1.2844036697247763
1986-12-01,110.8,4.85729,242.169998,-6.6,-0.36231884057971175,-1.187214611872145,-2.828827129328193,FALSE,1,16,54,183,0,34,48,257,-1.187214611872145
1987-01-01,111.4,4.86903,274.079987,-6.6,-0.5415162454873723,-1.364877161055511,13.176689624451354,FALSE,1,24,46,179,0,27,55,262,-1.364877161055511
1987-02-01,111.8,4.86903,284.200012,-6.6,-0.35906642728904536,-1.9143117593436676,3.6923618943399905,FALSE,1,24,46,179,0,27,55,262,-1.9143117593436676
1987-03-01,112.2,4.86903,291.700012,-6.6,-0.3577817531305927,-2.8414298808432603,2.638986517706421,FALSE,1,24,46,179,0,27,55,262,-2.8414298808432603
1987-04-01,112.7,5.84607,288.359985,-6.3,-0.4456327985739694,-3.679852805887762,-1.1450212076096977,FALSE,1,24,46,179,0,27,55,262,-3.679852805887762
1987-05-01,113,5.84607,290.100006,-6.3,-0.2661934338952898,-3.669724770642202,0.603419715117548,FALSE,1,24,46,179,0,27,55,262,-3.669724770642202
1987-06-01,113.5,5.84607,304,-6.2,-0.4424778761061843,-3.7477148080438782,4.791449056364372,FALSE,1,24,46,179,0,27,55,262,-3.7477148080438782
1987-07-01,113.8,6.08061,318.660004,-6.1,-0.2643171806167466,-3.926940639269394,4.822369736842114,FALSE,1,24,46,179,0,27,55,262,-3.926940639269394
1987-08-01,114.3,6.08061,329.799988,-6,-0.4393673110720586,-4.2883211678832245,3.4958839704276157,FALSE,1,24,46,179,0,27,55,262,-4.2883211678832245
1987-09-01,114.7,6.08061,321.829987,-5.9,-0.34995625546807574,-4.2727272727272725,-2.4166165221327973,FALSE,1,24,46,179,0,27,55,262,-4.2727272727272725
1987-10-01,115,7.56628,251.789993,-6,-0.2615518744550904,-4.355716878402904,-21.763041614888422,FALSE,1,24,46,179,0,27,55,262,-4.355716878402904
1987-11-01,115.4,7.56628,230.300003,-5.8,-0.3478260869565375,-4.528985507246386,-8.53488645198064,FALSE,1,24,46,179,0,27,55,262,-4.528985507246386
1987-12-01,115.6,7.56628,247.080002,-5.7,-0.17331022530329143,-4.332129963898912,7.28614797282483,FALSE,1,24,46,179,0,27,55,262,-4.332129963898912
1988-01-01,116,7.48279,257.070007,-5.7,-0.34602076124568004,-4.129263913824044,4.043226857347992,FALSE,1,24,46,179,0,28,54,262,-4.129263913824044
1988-02-01,116.2,7.48279,267.820007,-5.7,-0.17241379310344307,-3.9355992844364973,4.1817402681285865,FALSE,1,24,46,179,0,28,54,262,-3.9355992844364973
1988-03-01,116.5,7.48279,258.890015,-5.7,-0.2581755593803692,-3.832442067736186,-3.3343259527283786,FALSE,1,25,46,179,0,28,54,262,-3.832442067736186
1988-04-01,117.2,8.00996,261.329987,-5.4,-0.6008583690987113,-3.9929015084294583,0.942474355374423,FALSE,1,24,46,179,0,28,54,262,-3.9929015084294583
